"kode","kelurahan_kode","rw","rt","meliputi_jalan","meliputi_lorong","rt_latitude","rt_longitude"
"7371091007002003","7371091007","002","003","JL.ASPKA & JL.BOULEVARD",,"-5.156545","119.442081"
"7371091007003001","7371091007","003","001","JL.HERTASNING & JL.PENGAYOMAN F XXI & JL.PENGAYOMAN & JL.NEW BOUGENVILE",,"-5.159708","119.440021"
"7371091007003002","7371091007","003","002","JL.HERTASNING UTARA 3 & JL.HERTASNING UTARA 2 & JL.LETJEN HERTASNING & JL.SETAPAK PENGAYOMAN",,"-5.160646","119.440815"
"7371091007003003","7371091007","003","003","JL.PENGAYOMAN & JL.LETJEN HERTASNING & JL.BAU MANGGA & JL.ADIYAKSA",,"-5.162227","119.442520"
"7371091007003004","7371091007","003","004","JL.BAU MANGGA & JL.MAWAR & JL.PENGAYOMAN",,"-5.160667","119.443658"
"7371091007003005","7371091007","003","005","JL.PENGAYOMAN PINTU II & JL.PENGAYOMAN & JL.BOUNGENVILLE",,"-5.160315","119.441619"
"7371091007003006","7371091007","003","006","JL.BAU MANGGA & JL.ADIYAKSA & JL.PENGAYOMAN",,"-5.159706","119.445943"
"7371091007004001","7371091007","004","001","JL.BOULEVARD & JL.ANCE DAENG NGOYO","LORONG 2 & LORONG 1A & LORONG 1C","-5.155452","119.443702"
"7371091007004002","7371091007","004","002","JL.ANCE DAENG NGOYO & JL.ABDULLAH DAENG SIRUA","LORONG 6","-5.152511","119.443625"
"7371091007004003","7371091007","004","003","JL.ABDULLAH DAENG SIRUA","LORONG 8","-5.151964","119.446014"
"7371091007004004","7371091007","004","004","JL.ABDULLAH DAENG SIRUA & JL.ADYAKSA BARU","LORONG 12","-5.152202","119.447704"
"7371091007004005","7371091007","004","005","JL.ADYAKSA BARU I","LORONG 4A & LORONG 4C & LORONG 6","-5.153587","119.447345"
"7371091007004006","7371091007","004","006","JL.JASPER II & JL.BOULEVARD",,"-5.156267","119.447084"
"7371091007004007","7371091007","004","007","JL.BOULEVARD",,"-5.155562","119.446881"
"7371091007004008","7371091007","004","008","JL.BOULEVARD","BLOK D & BLOK F & LORONG 8 & BLOK A & BLOK B","-5.154825","119.445325"
"7371091007004009","7371091007","004","009","JL.BOULEVARD","BLOK H & J & BLOK G","-5.153318","119.444477"
"7371091007004010","7371091007","004","010","JL.BOULEVARD","BLOK P","-5.152062","119.444848"
"7371091007005001","7371091007","005","001","JL.ABDULLAH DAENG SIRUA",,"-5.150531","119.442783"
"7371091007005002","7371091007","005","002","JL.ANCE DAENG NGOYO & JL.BUMI KARSA","LORONG 2 & LORONG BUNTU & LORONG 5","-5.151253","119.442820"
"7371091007005003","7371091007","005","003","JL.ANCE DG NGOYO & JL.TOPAZ RAYA & JL.BOULEVARD & JL.AP.PETTARANI",,"-5.154500","119.442200"
"7371091007006001","7371091007","006","001","JL.ABDULLAH DAENG SIRUA & JL.SWADAYA","LORONG 1","-5.149211","119.439362"
"7371091007006002","7371091007","006","002","JL.SWADAYA & JL.ABDULLAH DAENG SIRUA",,"-5.149888","119.441165"
"7371091007006003","7371091007","006","003","JL.A.P.PETTARANI & JL.SWADAYA & JL.BUMI KARSA & JL.ABDULLAH DAENG SIRUA",,"-5.150329","119.440470"
"7371091007006004","7371091007","006","004","JL.PELITA RAYA & JL.A.P.PETTARANI","LORONG III","-5.148710","119.436779"
"7371091007007001","7371091007","007","001","JL.TOPAZ RAYA & JL.BUMI KARSA & JL.A.P.PETTARANI",,"-5.152016","119.440646"
"7371091007007002","7371091007","007","002","JL.BUMI KARSA & JL.A.P.PETTARANI","LORONG 3 & LORONG A.P.PETTARANI 1 & LORONG 1","-5.-5","119.439155"
"7371111011003002","7371111011","003","002","JL. BTN PEPABRI",,"-5.090278","119.534883"
"7371091007007003","7371091007","007","003","JL.BOULEVARD & JL.TOPAZ RAYA","LORONG 2","-5.154025","119.439166"
"7371091008001001","7371091008","001","001","JL.ABDULLAH DAENG SIRUA",,"-5.151557","119.451942"
"7371091008001002","7371091008","001","002","JL.ABDULLAH DAENG SIRUA",,"-5.152130","119.451177"
"7371091008001003","7371091008","001","003","JL.ABDULLAH DAENG SIRUA",,"-5.151140","119.451510"
"7371091008001004","7371091008","001","004","JL.ABDULLAH DAENG SIRUA",,"-5.152227","119.452185"
"7371091008001005","7371091008","001","005","JL.ABDULLAH DAENG SIRUA",,"-5.152163","119.452875"
"7371091008001006","7371091008","001","006","JL.ABDULLAH DAENG SIRUA",,"-5.153266","119.453480"
"7371091008001007","7371091008","001","007","JL.ABDULLAH DAENG SIRUA",,"-5.153541","119.451731"
"7371091008002001","7371091008","002","001","JL.PANDANG RAYA",,"-5.156029","119.451743"
"7371091008002002","7371091008","002","002","JL.ADYAKSA BARU & JL.PANDANG RAYA BARAT",,"-5.155547","119.449030"
"7371091008002003","7371091008","002","003","JL.ADYAKSA BARU & JL.ABDULLAH DAENG SIRUA","LORONG 5","-5.153564","119.449520"
"7371091008003001","7371091008","003","001","JL.PANDANG & JL.PANDANG I",,"-5.159124","119.451751"
"7371091008003002","7371091008","003","002","JL.PANDANG RAYA & JL.PANDANG V & JL.PANDANG III",,"-5.158740","119.451218"
"7371091008003003","7371091008","003","003","JL.PENGAYOMAN & JL.PANDANG & JL.PANDANG II",,"-5.160392","119.450851"
"7371091008003004","7371091008","003","004","JL.MIRAH SERUNI & JL.PENGAYOMAN",,"-5.159787","119.449995"
"7371091008003005","7371091008","003","005","JL.MIRAH SERUNI & JL.PENGAYOMAN",,"-5.159007","119.448936"
"7371091008004001","7371091008","004","001","JL.ADYAKSA & JL.ADYAKSA II & JL.LETJEN HERTASNING & JL.TODDOPULI II",,"-5.162511","119.445667"
"7371091008004002","7371091008","004","002","JL.ADYAKSA V & JL.ADYAKSA II & JL.ADYAKSA III & JL.ADYAKSA IV",,"-5.161706","119.446700"
"7371091008004003","7371091008","004","003","JL.ADYAKSA III & JL.ADYAKSA VI & JL.ADYAKSA VII & JL.ADYAKSA VIII",,"-5.161246","119.447073"
"7371091008004004","7371091008","004","004","JL.ADYAKSA II & JL.ADYAKSA IV & JL.ADYAKSA IX",,"-5.162139","119.447434"
"7371091008004005","7371091008","004","005","JL.ADYAKSA & JL.ADYAKSA VIII & JL.PENGAYOMAN",,"-5.160610","119.448026"
"7371091008004006","7371091008","004","006","JL.TODDOPULI III",,"-5.163739","119.447449"
"7371091008005001","7371091008","005","001","JL.TODDOPULI IV","SETAPAK 6","-5.162873","119.450586"
"7371091008005002","7371091008","005","002","JL.TODDOPULI IV","SETAPAK 3","-5.163404","119.451048"
"7371091008005003","7371091008","005","003","JL.TODDOPULI IV","SETAPAK 1","-5.163695","119.451440"
"7371091008005004","7371091008","005","004","JL.TODDOPULI IV","JL.SETAPAK 12 & JL.SETAPAK 14 & JL.SETAPAK 16","-5.163253","119.451881"
"7371091008005005","7371091008","005","005","JL.TODDOPULI IV & JL.PENGAYOMAN & JL.TODDOPULI RAYA",,"-5.162393","119.452135"
"7371091008005006","7371091008","005","006","JL.PENGAYOMAN",,"-5.162094","119.450920"
"7371091008006001","7371091008","006","001","JL.TODDOPULI RAYA",,"-5.164731","119.450516"
"7371091008006002","7371091008","006","002","JL.TODDOPULI IV","SETAPAK 4","-5.164580","119.450200"
"7371091008006003","7371091008","006","003","JL.TODDOPULI III & JL.TODDOPULI IV","SETAPAK III & SETAPAK IV & LORONG SEHAT","-5.163791","119.449593"
"7371091008006004","7371091008","006","004","JL.TODDOPULI III & JL.TODDOPULI IV","SETAPAK 4","-5.163297","119.449668"
"7371091008006005","7371091008","006","005","JL.TODDOPULI III & JL.TODDOPULI IV","SETAPAK 10 & SETAPAK 3 & SETAPAK 8","-5.163129","119.449878"
"7371091008006006","7371091008","006","006",,,".","."
"7371091008006007","7371091008","006","007","JL.TODDOPULI III","SETAPAK 1","-5.162525","119.448544"
"7371091008006008","7371091008","006","008","JL.TODDOPULI III & JL.ADYAKSA IX",,"-5.163151","119.447875"
"7371091008006009","7371091008","006","009","JL.TODDOPULI II & JL.TODDOPULI III",,"-5.164616","119.448887"
"7371091008006010","7371091008","006","010","JL.TODDOPULI II & JL.TODDOPULI RAYA",,"-5.165435","119.449787"
"7371091008006011","7371091008","006","011","JL.TODDOPULI II","SETAPAK 5","-5.164354","119.449343"
"7371091008007001","7371091008","007","001","JL.TODDOPULI II","SETAPAK 9","-5.164658","119.448461"
"7371091008007002","7371091008","007","002",,,".","."
"7371091008007003","7371091008","007","003","JL.LETJEN HERTASNING & JL.TODDOPULI RAYA & JL.TODDOPULI II",,"-5.165046","119.447457"
"7371091008007004","7371091008","007","004","JL.TODDOPULI II","SETAPAK 6","-5.165391","119.448549"
"7371091009001001","7371091009","001","001","JL.URIP SUMOHARJO","LORONG 4","-5.134869","119.435432"
"7371091009001002","7371091009","001","002","JL.URIP SUMOHARJO","LORONG 6","-5.135208","119.436596"
"7371091009001003","7371091009","001","003","JL.URIP SUMOHARJO & JL.URIP SUMOHARJO 4",,"-5.134798","119.438621"
"7371091009001004","7371091009","001","004","JL.URIP SUMOHARJO","LORONG 4","-5.134138","119.436364"
"7371091009002001","7371091009","002","001","JL.URIP SUMOHARJO & JL.ADIPURA RAYA","LORONG 3","-5.133532","119.434347"
"7371091009002002","7371091009","002","002","JL.URIP SUMOHARJO","LORONG 4","-5.132758","119.436332"
"7371091009003001","7371091009","003","001","JL.URIP SUMOHARJO","LORONG 4","-5.132614","119.437002"
"7371091009003002","7371091009","003","002","JL.ADIPURA RAYA & JL.ADIPURA I",,"-5.132277","119.438360"
"7371091009003003","7371091009","003","003","JL.ADIPURA 1C",,"-5.131022","119.437810"
"7371091009003004","7371091009","003","004","JL.ADIPURA I & JL.DARUL MAARIF & JL.BARAWAJA BARAT & JL.ADIPURA II","LORONG 3C & LORONG MELATI","-5.130452","119.439824"
"7371091009004001","7371091009","004","001","JL.URIP SUMOHARJO & JL.ADIPURA I","LORONG 3 & LORONG 4","-5.131399","119.436795"
"7371091009004002","7371091009","004","002","JL.URIP SUMOHARJO III & JL.ADIPURA 1 & JL.ADIPURA 1B",,"-5.130771","119.436160"
"7371091009004003","7371091009","004","003","JL.ADIPURA 1C",,"-5.130605","119.437201"
"7371091009004004","7371091009","004","004","JL.ADIPURA II & JL.URIP SUMOHARJO","LORONG 3","-5.130050","119.437329"
"7371091009004005","7371091009","004","005",,,".","."
"7371091009004006","7371091009","004","006","JL.ADIPURA I & JL.ADIPURA II",,"-5.130082","119.436331"
"7371091009005001","7371091009","005","001","JL.ADIPURA RAYA & JL.URIP SUMOHARJO","LORONG 2","-5.131944","119.433613"
"7371091009005002","7371091009","005","002","JL.URIP SUMOHARJO","LORONG 2","-5.132933","119.432396"
"7371091009005003","7371091009","005","003","JL.URIP SUMOHARJO","LORONG 1","-5.322705","119.432344"
"7371091009006001","7371091009","006","001","JL.URIP SUMOHARJO","LORONG 1","-5.133815","119.431499"
"7371091009006002","7371091009","006","002","JL.URIP SUMOHARJO","LORONG 1","-5.132643","119.432042"
"7371091009006003","7371091009","006","003","JL.URIP SUMOHARJO","LORONG 1","-5.131859","119.432288"
"7371091009007001","7371091009","007","001","JL.MOH.JUFRI 7 & JL.DATUK RIBANDING",,"-5.129902","119.433340"
"7371091009007002","7371091009","007","002","JL.URIP SUMOHARJO","LORONG 1","-5.132361","119.431749"
"7371091009007003","7371091009","007","003","JL.URIP SUMOHARJO",,"-5.132985","119.431637"
"7371091009007004","7371091009","007","004","JL.URIP SUMOHARJO","LORONG","-5.133582","119.431654"
"7371091009008001","7371091009","008","001","JLBARAWAJA & JL.URIP SUMOHARJO",,"-5.136261","119.440726"
"7371091009008002","7371091009","008","002","JL.BARAWAJA",,"-5.134645","119.440762"
"7371091009008003","7371091009","008","003","JL.BARAWAJA","LORONG 2","-5.133387","119.440975"
"7371091010001001","7371091010","001","001","JL.KARANTINA & JL.PERKEBUNAN & JL.URIP SUMOHARJO",,"-5.135819","119.432957"
"7371091010001002","7371091010","001","002","JL.PERKEBUNAN I & JL.KARANTINA",,"-5.136446","119.433862"
"7371091010001003","7371091010","001","003","JL.PERKEBUNAN & JL.PERKEBUNAN I & JL.PERKEBUNAN II",,"-5.136764","119.434505"
"7371091010002001","7371091010","002","001","JL.REHABILITASI CACAT & JL.MACCINI RAYA",,"-5.137593","119.437254"
"7371091010002002","7371091010","002","002","JL.GAJAH MADA",,"-5.137723","119.435461"
"7371091010002003","7371091010","002","003","JL.URIP SUMOHARJO & JL.GAJAH MADA",,"-5.136387","119.435772"
"7371091010003001","7371091010","003","001","JL.A.P PETTARANI & JL.SEJIWA",,"-5.140192","119.437936"
"7371091010003002","7371091010","003","002","JL.A.P PETTARANI & JL.MACCINI RAYA",,"-5.138205","119.439181"
"7371091010003003","7371091010","003","003","JL.A.P PETTARANI & JL.URIP SUMOHARJO & JL.MACCINI RAYA",,"-5.136901","119.438505"
"7371091010004001","7371091010","004","001","JL.URIP SUMOHARJO",,"-5.138428","119.443874"
"7371091010004002","7371091010","004","002","JL.A.P PETTARANI",,"-5.138608","119.441831"
"7371091010004003","7371091010","004","003","JL.A.P PETTARANI",,"-5.141466","119.439742"
"7371091010005001","7371091010","005","001","JL. SUKA BUMI",,"-5.141758","119.440505"
"7371091010005002","7371091010","005","002","JL. SUKA BUMI",,"-5.141707","119.440805"
"7371091010005003","7371091010","005","003","JL.SUKA BUMI",,"-5.140874","119.441189"
"7371091011001001","7371091011","001","001","JL.DIRGANTARA",,"-5.144385","119.458335"
"7371091011001002","7371091011","001","002","JL.DIRGANTARA 7",,"-5.146055","119.457057"
"7371091011001003","7371091011","001","003","JL.DIRGANTARA",,"-5.146636","119.456465"
"7371091011001004","7371091011","001","004","JL.DIRGANTARA 9",,"-5.147344","119.455949"
"7371091011001005","7371091011","001","005","JL.DIRGANTARA 9",,"-5.148388","119.455611"
"7371091011001006","7371091011","001","006","JL.DILGANTARA 8",,"-5.149205","119.455746"
"7371091011001007","7371091011","001","007","JL.SAKURA & JL.DIRGANTARA 2",,"-5.143984","119.459382"
"7371091011001008","7371091011","001","008","JL. SAKURA & JL.TAMAN MAKAM PAHLAWAN",,"-5.146068","119.458792"
"7371091011001009","7371091011","001","009",,,".","."
"7371091011001010","7371091011","001","010","JL.ABDULLAH DAENG SIRUA & JL.JANGGO PAROPO & JL.DIRGANTARA","LORONG 12","-5.148632","119.458094"
"7371091011002001","7371091011","002","001","JL.TAMAN MAKAM PAHLAWAN",,"-5.145216","119.459219"
"7371091011002002","7371091011","002","002",,,".","."
"7371091011002003","7371091011","002","003",,,".","."
"7371091011002004","7371091011","002","004","JL.TAMAN MAKAM PAHLAWAN",,"-5.148686","119.460186"
"7371091011002005","7371091011","002","005","JL.TAMAN MAKAM PAHLAWAN",,"-5.145106","119.460283"
"7371091011003001","7371091011","003","001","JL.PAROPO 3 & JL.PAROPO 3A & JL.PAROPO 3B",,"-5.150429","119.456122"
"7371091011003002","7371091011","003","002","JL.PAROPO 3 & JL.PAROPO 2A & JL.PAROPO 3A",,"-5.150149","119.456491"
"7371091011003003","7371091011","003","003",,,".","."
"7371091011003004","7371091011","003","004",,,".","."
"7371091011003005","7371091011","003","005","JL. ABDULLAH DAENG SIRUA & JL.PAROPO 2",,"-5.149814","119.457009"
"7371091011004001","7371091011","004","001","JL.PAROPO 3 & JL.PAROPO 2",,"-5.151190","119.456177"
"7371091011004002","7371091011","004","002","JL.PAROPO VIII",,"-5.152002","119.455424"
"7371091011004003","7371091011","004","003","JL.PAROPO 2 & JL.PAROPO VII","LORONG 1","-5.151249","119.456561"
"7371091011004004","7371091011","004","004","JL.PAROPO VIII",,"-5.151947","119.456118"
"7371091011005001","7371091011","005","001","JL.PEJUANG 3 & JL.PEJUANG RAYA & JL.ABDULLAH DAENG SIRUA & JL. BABUSSALAM",,"-5.149932","119.459786"
"7371091011005002","7371091011","005","002","JL.BABUSSALAM RAYA & JL.BABUSSALAM 1 & JL.BABUSSALAM 2",,"-5.150752","119.459811"
"7371091011005003","7371091011","005","003",,,".","."
"7371091011005004","7371091011","005","004","JL. PAROPO 1 & JL.PEJUANG 3",,"-5.150166","119.458080"
"7371091011005005","7371091011","005","005","JL.BABUSSALAM 3 & JL.BABUSSALAM 4 & JL.PEJUANG RAYA",,"-5.150461","119.458629"
"7371091011006001","7371091011","006","001",,,".","."
"7371091011006002","7371091011","006","002","JL.ABDULLAH DAENG SIRUA","LORONG 1 & LORONG 5 & LORONG 4","-5.152010","119.457416"
"7371091011006003","7371091011","006","003","JL.KOMPLEKS PAROPO INDAH",,"-5.152947","119.457573"
"7371091011007001","7371091011","007","001","JL.PEJUANG RAYA & JL.BATUA RAYA & JL.BABUSSALAM 1 & JL.BABUSSALAM 2","LORONG MANDENGEN","-5.152235","119.458591"
"7371091011007002","7371091011","007","002","JL.BATUA RAYA 5","LORONG 3 & LORONG 2 & LORONG 5","-5.153865","119.457159"
"7371091011007003","7371091011","007","003","JL.BATUA RAYA VI & JL.BATUA RAYA VIII","LORONG 1","-5.155260","119.457975"
"7371091011007004","7371091011","007","004","JL.BATUA RAYA & JL.BATUA RAYA X B & JL.BATUA RAYA XI A",,"-5.159982","119.459014"
"7371121001006002","7371121001","006","002","JL.KAJENJENG RAYA",,"-5.169344","119.493344"
"7371091011007005","7371091011","007","005","JL.INSPEKSI KANAL BATUA RAYA & JL.TODDOPULI RAYA TIMUR",,"-5.160327","119.457526"
"7371091011007006","7371091011","007","006","JL.BATUA RAYA & JL.BATUA RAYA VII",,"-5.156367","119.457808"
"7371091011008001","7371091011","008","001","JL.ANGGREK RAYA & JL.MELATI RAYA & JL.BOUGENVILLE RAYA",,"-5.161443","119.455401"
"7371091011008002","7371091011","008","002","JL.MELATI RAYA & JL.ANGGREK RAYA & JL.BOUGENVILLE RAYA",,"-5.160528","119.455950"
"7371091011008003","7371091011","008","003","JL.BOUG I & JL.ANGGREK IV & JL.ANGGREK III & JL.ANGGREK RAYA",,"-5.159185","119.455881"
"7371091011008004","7371091011","008","004","JL.ANGGREK RAYA & JL.ANGGREK VI & JL.TODDOPULI RAYA & JL.MERANTI",,"-5.159489","119.454631"
"7371091011008005","7371091011","008","005","JL.TODDOPULI RAYA & JL.AKASIA & JL.PANGAYOMAN",,"-5.162367","119.453103"
"7371091011009001","7371091011","009","001","JL.CEMARA & JL.JATI & JL.PINUS & JL.RASAMALA & JL.PANDANG",,"-5.160603","119.451667"
"7371091011009002","7371091011","009","002","JL.PANDANG I",,"-5.159456","119.452044"
"7371091011009003","7371091011","009","003","JL.PANDANG 5 & JLPANDANG 1 & JL.CENDANA",,"-5.159058","119.452316"
"7371091011009004","7371091011","009","004","JL.MERANTI",,"-5.158142","119.453025"
"7371091011009005","7371091011","009","005","JL.MERANTI I & JL.MERANTI IA & JL.MERANTI IB & JL.MERANTI IC & JL.MERANTI ID",,"-5.157623","119.453878"
"7371091011009006","7371091011","009","006","JL.KETAPANG & JL.MERANTI 2",,"-5.158366","119.455181"
"7371091011010001","7371091011","010","001","JL.HOLLYWOOD",,"-5.157463","119.456451"
"7371091011010002","7371091011","010","002","JL. ABDULLAH DAENG SIRUA",,"-5.153133","119.455763"
"7371101001001001","7371101001","001","001","JL.PAJUKUKANG 26",,"-5.211875","119.385989"
"7371101001001002","7371101001","001","002","JL.PAJAKUKANG",,"-5.521136","119.938725"
"7371101001001005","7371101001","001","005","JL.PAJAKUKANG",,"-5.210592","199.386748"
"7371101001001007","7371101001","001","007","JL.PAJAKUKANG",,"-5.210048","199.386185"
"7371101001002001","7371101001","002","001","JL.PERJANJIAN BONGAYA 11",,"-5.209165","119.387652"
"7371101001002002","7371101001","002","002","JL.PERJANJIAN BONGAYA NO.3",,"-5.520886","119.939126"
"7371101001002003","7371101001","002","003","JL.PERMANDIAN ALAM",,"-5.520559","119.938734"
"7371101001002005","7371101001","002","005","JL. PERMANDIAN ALAM",,"-5.205908","199.386551"
"7371101001002006","7371101001","002","006","JL. PERMANDIAN ALAM",,"-5.520686","199.938646"
"7371101001003001","7371101001","003","001","JL.PERMANDIAN ALAM",,"-5.200569","119.384255"
"7371101001003002","7371101001","003","002","JL.PERMANDIAN ALAM 11",,"-5.520362","119.387594"
"7371101001003003","7371101001","003","003","JL.PERMANDIAN ALAM",,"-5.520372","119.193883"
"7371101001003004","7371101001","003","004","JL.PERMANDIAN ALAM",,"-5.201736","119.938824"
